CourseID,Month,CurrentEnrollments,CurrentRevenue,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,YearsOfExperience,TeacherRating,ExpertiseCategoryMatch,PastEnrollmentCount,PastAverageRevenue,RevenuePerEnrollment,TargetEnrollmentCount,TargetCourseRevenue,ForecastMonth,MonthNumber,PriceBand,DurationBucket,RatingTier,ExperienceBucket
CR00011,2025-10,16,5216.32,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,16.52980132450331,3.9479470198675495,0.25165562913907286,16,4140.454,326.02,12.0,3912.24,2025-11,11,High,Short,Developing,Senior
CR00011,2025-11,12,3912.24,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,16.52980132450331,3.9479470198675495,0.25165562913907286,12,4119.7072727272725,326.02,12.0,3912.24,2025-12,12,High,Short,Developing,Senior
CR00012,2025-01,20,9758.4,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,20,9758.4,487.91999999999996,10.0,4879.2,2025-02,2,High,Medium,Good,Senior
CR00012,2025-02,10,4879.2,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,10,7318.799999999999,487.91999999999996,21.0,10246.32,2025-03,3,High,Medium,Good,Senior
CR00012,2025-03,21,10246.32,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,21,8294.64,487.91999999999996,15.0,7318.8,2025-04,4,High,Medium,Good,Senior
CR00012,2025-04,15,7318.8,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,15,8050.679999999999,487.92,6.0,2927.52,2025-05,5,High,Medium,Good,Senior
CR00012,2025-05,6,2927.52,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,6,7026.048,487.92,14.0,6830.88,2025-06,6,High,Medium,Good,Senior
CR00012,2025-06,14,6830.88,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,14,6993.5199999999995,487.92,18.0,8782.56,2025-07,7,High,Medium,Good,Senior
CR00012,2025-07,18,8782.56,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,18,7249.097142857143,487.91999999999996,11.0,5367.12,2025-08,8,High,Medium,Good,Senior
CR00012,2025-08,11,5367.12,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,11,7013.849999999999,487.92,15.0,7318.8,2025-09,9,High,Medium,Good,Senior
CR00012,2025-09,15,7318.8,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,15,7047.733333333334,487.92,20.0,9758.4,2025-10,10,High,Medium,Good,Senior
CR00012,2025-10,20,9758.4,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,20,7318.8,487.91999999999996,11.0,5367.12,2025-11,11,High,Medium,Good,Senior
CR00012,2025-11,11,5367.12,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,16.052023121387283,3.9091907514450863,0.2658959537572254,11,7141.374545454545,487.92,12.0,5855.04,2025-12,12,High,Medium,Good,Senior
CR00013,2025-01,20,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,20,0.0,0.0,12.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00013,2025-02,12,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,12,0.0,0.0,23.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00013,2025-03,23,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,23,0.0,0.0,18.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00013,2025-04,18,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,18,0.0,0.0,10.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00013,2025-05,10,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,10,0.0,0.0,13.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00013,2025-06,13,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,13,0.0,0.0,14.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00013,2025-07,14,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,14,0.0,0.0,12.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00013,2025-08,12,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,12,0.0,0.0,9.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00013,2025-09,9,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,9,0.0,0.0,10.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00013,2025-10,10,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,10,0.0,0.0,14.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00013,2025-11,14,0.0,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,15.935294117647059,3.8742941176470587,0.27647058823529413,14,0.0,0.0,15.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00014,2025-01,15,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,15,0.0,0.0,14.0,0.0,2025-02,2,Free,Medium,Good,Senior
CR00014,2025-02,14,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,14,0.0,0.0,17.0,0.0,2025-03,3,Free,Medium,Good,Senior
CR00014,2025-03,17,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,17,0.0,0.0,12.0,0.0,2025-04,4,Free,Medium,Good,Senior
CR00014,2025-04,12,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,12,0.0,0.0,14.0,0.0,2025-05,5,Free,Medium,Good,Senior
CR00014,2025-05,14,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,14,0.0,0.0,15.0,0.0,2025-06,6,Free,Medium,Good,Senior
CR00014,2025-06,15,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,15,0.0,0.0,8.0,0.0,2025-07,7,Free,Medium,Good,Senior
CR00014,2025-07,8,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,8,0.0,0.0,14.0,0.0,2025-08,8,Free,Medium,Good,Senior
CR00014,2025-08,14,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,14,0.0,0.0,18.0,0.0,2025-09,9,Free,Medium,Good,Senior
CR00014,2025-09,18,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,18,0.0,0.0,16.0,0.0,2025-10,10,Free,Medium,Good,Senior
CR00014,2025-10,16,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,16,0.0,0.0,21.0,0.0,2025-11,11,Free,Medium,Good,Senior
CR00014,2025-11,21,0.0,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,15.695906432748538,3.769298245614035,0.2982456140350877,21,0.0,0.0,7.0,0.0,2025-12,12,Free,Medium,Good,Senior
CR00015,2025-01,13,3705.65,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,13,3705.65,285.05,11.0,3135.55,2025-02,2,High,Medium,Developing,Senior
CR00015,2025-02,11,3135.55,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,11,3420.6000000000004,285.05,11.0,3135.55,2025-03,3,High,Medium,Developing,Senior
CR00015,2025-03,11,3135.55,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,11,3325.5833333333335,285.05,16.0,4560.8,2025-04,4,High,Medium,Developing,Senior
CR00015,2025-04,16,4560.8,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,16,3634.3875000000003,285.05,14.0,3990.7000000000003,2025-05,5,High,Medium,Developing,Senior
CR00015,2025-05,14,3990.7000000000003,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,14,3705.65,285.05,19.0,5415.95,2025-06,6,High,Medium,Developing,Senior
CR00015,2025-06,19,5415.95,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,19,3990.7000000000003,285.05,13.0,3705.65,2025-07,7,High,Medium,Developing,Senior
CR00015,2025-07,13,3705.65,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,13,3949.9785714285717,285.05,10.0,2850.5,2025-08,8,High,Medium,Developing,Senior
CR00015,2025-08,10,2850.5,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,10,3812.5437500000003,285.05,18.0,5130.900000000001,2025-09,9,High,Medium,Developing,Senior
CR00015,2025-09,18,5130.900000000001,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,18,3959.027777777778,285.05,13.0,3705.65,2025-10,10,High,Medium,Developing,Senior
CR00015,2025-10,13,3705.65,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,13,3933.69,285.05,13.0,3705.65,2025-11,11,High,Medium,Developing,Senior
CR00015,2025-11,13,3705.65,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,16.708333333333332,4.0042857142857144,0.23214285714285715,13,3912.959090909091,285.05,17.0,4845.85,2025-12,12,High,Medium,Developing,Senior
CR00016,2025-01,13,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,13,0.0,0.0,15.0,0.0,2025-02,2,Free,Long,Excellent,Senior
CR00016,2025-02,15,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,15,0.0,0.0,9.0,0.0,2025-03,3,Free,Long,Excellent,Senior
CR00016,2025-03,9,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,9,0.0,0.0,9.0,0.0,2025-04,4,Free,Long,Excellent,Senior
CR00016,2025-04,9,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,9,0.0,0.0,7.0,0.0,2025-05,5,Free,Long,Excellent,Senior
CR00016,2025-05,7,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,7,0.0,0.0,11.0,0.0,2025-06,6,Free,Long,Excellent,Senior
CR00016,2025-06,11,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,11,0.0,0.0,15.0,0.0,2025-07,7,Free,Long,Excellent,Senior
CR00016,2025-07,15,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,15,0.0,0.0,16.0,0.0,2025-08,8,Free,Long,Excellent,Senior
CR00016,2025-08,16,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,16,0.0,0.0,14.0,0.0,2025-09,9,Free,Long,Excellent,Senior
CR00016,2025-09,14,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,14,0.0,0.0,15.0,0.0,2025-10,10,Free,Long,Excellent,Senior
CR00016,2025-10,15,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,15,0.0,0.0,21.0,0.0,2025-11,11,Free,Long,Excellent,Senior
CR00016,2025-11,21,0.0,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,16.372549019607842,4.160065359477124,0.10457516339869281,21,0.0,0.0,8.0,0.0,2025-12,12,Free,Long,Excellent,Senior
CR00017,2025-01,15,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,15,0.0,0.0,17.0,0.0,2025-02,2,Free,Medium,Excellent,Senior
CR00017,2025-02,17,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,17,0.0,0.0,11.0,0.0,2025-03,3,Free,Medium,Excellent,Senior
CR00017,2025-03,11,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,11,0.0,0.0,11.0,0.0,2025-04,4,Free,Medium,Excellent,Senior
CR00017,2025-04,11,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,11,0.0,0.0,7.0,0.0,2025-05,5,Free,Medium,Excellent,Senior
CR00017,2025-05,7,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,7,0.0,0.0,16.0,0.0,2025-06,6,Free,Medium,Excellent,Senior
CR00017,2025-06,16,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,16,0.0,0.0,8.0,0.0,2025-07,7,Free,Medium,Excellent,Senior
CR00017,2025-07,8,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,8,0.0,0.0,18.0,0.0,2025-08,8,Free,Medium,Excellent,Senior
CR00017,2025-08,18,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,18,0.0,0.0,18.0,0.0,2025-09,9,Free,Medium,Excellent,Senior
CR00017,2025-09,18,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,18,0.0,0.0,10.0,0.0,2025-10,10,Free,Medium,Excellent,Senior
CR00017,2025-10,10,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,10,0.0,0.0,14.0,0.0,2025-11,11,Free,Medium,Excellent,Senior
CR00017,2025-11,14,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,16.0126582278481,4.193291139240506,0.16455696202531644,14,0.0,0.0,13.0,0.0,2025-12,12,Free,Medium,Excellent,Senior
CR00018,2025-01,12,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,12,0.0,0.0,8.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00018,2025-02,8,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,8,0.0,0.0,12.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00018,2025-03,12,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,12,0.0,0.0,17.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00018,2025-04,17,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,17,0.0,0.0,15.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00018,2025-05,15,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,15,0.0,0.0,17.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00018,2025-06,17,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,17,0.0,0.0,13.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00018,2025-07,13,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,13,0.0,0.0,16.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00018,2025-08,16,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,16,0.0,0.0,13.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00018,2025-09,13,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,13,0.0,0.0,15.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00018,2025-10,15,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,15,0.0,0.0,14.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00018,2025-11,14,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,16.533742331288344,4.198159509202454,0.12883435582822086,14,0.0,0.0,11.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00019,2025-01,15,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,15,0.0,0.0,9.0,0.0,2025-02,2,Free,Short,Developing,Senior
CR00019,2025-02,9,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,9,0.0,0.0,15.0,0.0,2025-03,3,Free,Short,Developing,Senior
CR00019,2025-03,15,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,15,0.0,0.0,13.0,0.0,2025-04,4,Free,Short,Developing,Senior
CR00019,2025-04,13,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,13,0.0,0.0,20.0,0.0,2025-05,5,Free,Short,Developing,Senior
CR00019,2025-05,20,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,20,0.0,0.0,20.0,0.0,2025-06,6,Free,Short,Developing,Senior
CR00019,2025-06,20,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,20,0.0,0.0,15.0,0.0,2025-07,7,Free,Short,Developing,Senior
CR00019,2025-07,15,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,15,0.0,0.0,12.0,0.0,2025-08,8,Free,Short,Developing,Senior
CR00019,2025-08,12,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,12,0.0,0.0,14.0,0.0,2025-09,9,Free,Short,Developing,Senior
CR00019,2025-09,14,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,14,0.0,0.0,13.0,0.0,2025-10,10,Free,Short,Developing,Senior
CR00019,2025-10,13,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,13,0.0,0.0,16.0,0.0,2025-11,11,Free,Short,Developing,Senior
CR00019,2025-11,16,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,16.497175141242938,4.2006214689265535,0.14124293785310735,16,0.0,0.0,15.0,0.0,2025-12,12,Free,Short,Developing,Senior
CR00020,2025-01,13,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,13,0.0,0.0,10.0,0.0,2025-02,2,Free,Long,Excellent,Senior
CR00020,2025-02,10,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,10,0.0,0.0,13.0,0.0,2025-03,3,Free,Long,Excellent,Senior
CR00020,2025-03,13,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,13,0.0,0.0,8.0,0.0,2025-04,4,Free,Long,Excellent,Senior
CR00020,2025-04,8,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,8,0.0,0.0,11.0,0.0,2025-05,5,Free,Long,Excellent,Senior
CR00020,2025-05,11,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,11,0.0,0.0,20.0,0.0,2025-06,6,Free,Long,Excellent,Senior
CR00020,2025-06,20,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,20,0.0,0.0,9.0,0.0,2025-07,7,Free,Long,Excellent,Senior
CR00020,2025-07,9,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,9,0.0,0.0,14.0,0.0,2025-08,8,Free,Long,Excellent,Senior
CR00020,2025-08,14,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,14,0.0,0.0,15.0,0.0,2025-09,9,Free,Long,Excellent,Senior
CR00020,2025-09,15,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,15,0.0,0.0,13.0,0.0,2025-10,10,Free,Long,Excellent,Senior
CR00020,2025-10,13,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,13,0.0,0.0,16.0,0.0,2025-11,11,Free,Long,Excellent,Senior
CR00020,2025-11,16,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,16.16774193548387,4.090258064516129,0.14838709677419354,16,0.0,0.0,13.0,0.0,2025-12,12,Free,Long,Excellent,Senior
CR00021,2025-01,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,17,0.0,0.0,8.0,0.0,2025-02,2,Free,Short,Good,Senior
CR00021,2025-02,8,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,8,0.0,0.0,18.0,0.0,2025-03,3,Free,Short,Good,Senior
CR00021,2025-03,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,18,0.0,0.0,17.0,0.0,2025-04,4,Free,Short,Good,Senior
CR00021,2025-04,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,17,0.0,0.0,18.0,0.0,2025-05,5,Free,Short,Good,Senior
CR00021,2025-05,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,18,0.0,0.0,9.0,0.0,2025-06,6,Free,Short,Good,Senior
CR00021,2025-06,9,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,9,0.0,0.0,23.0,0.0,2025-07,7,Free,Short,Good,Senior
CR00021,2025-07,23,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,23,0.0,0.0,18.0,0.0,2025-08,8,Free,Short,Good,Senior
CR00021,2025-08,18,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,18,0.0,0.0,19.0,0.0,2025-09,9,Free,Short,Good,Senior
CR00021,2025-09,19,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,19,0.0,0.0,12.0,0.0,2025-10,10,Free,Short,Good,Senior
CR00021,2025-10,12,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,12,0.0,0.0,17.0,0.0,2025-11,11,Free,Short,Good,Senior
CR00021,2025-11,17,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,17.168367346938776,4.152448979591837,0.37755102040816324,17,0.0,0.0,20.0,0.0,2025-12,12,Free,Short,Good,Senior
CR00022,2025-01,19,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,19,0.0,0.0,17.0,0.0,2025-02,2,Free,Medium,Good,Senior
CR00022,2025-02,17,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,17,0.0,0.0,18.0,0.0,2025-03,3,Free,Medium,Good,Senior
CR00022,2025-03,18,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,18,0.0,0.0,11.0,0.0,2025-04,4,Free,Medium,Good,Senior
CR00022,2025-04,11,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,11,0.0,0.0,13.0,0.0,2025-05,5,Free,Medium,Good,Senior
CR00022,2025-05,13,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,13,0.0,0.0,14.0,0.0,2025-06,6,Free,Medium,Good,Senior
CR00022,2025-06,14,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,14,0.0,0.0,11.0,0.0,2025-07,7,Free,Medium,Good,Senior
CR00022,2025-07,11,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,11,0.0,0.0,15.0,0.0,2025-08,8,Free,Medium,Good,Senior
CR00022,2025-08,15,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,17.305084745762713,4.157627118644068,0.3446327683615819,15,0.0,0.0,18.0,0.0,2025-09,9,Free,Medium,Good,Senior
